,Date,Close,Volume,Open,High,Low,H-L,O-C,SMA_7,SMA_14,SMA_21,SD_7,SD_21
1794,5/13/2016,119.81,18077540,120.38,120.64,119.68,0.9599999999999937,0.5699999999999932,117.65857142857143,118.18357142857144,117.95761904761905,1.2525630866138646,1.3446892011041216
1795,5/12/2016,120.28,21649010,119.98,120.84,118.9,1.9399999999999977,-0.29999999999999716,118.27428571428572,118.28,118.2590476190476,1.3404210426804744,1.086006007150005
1796,5/11/2016,119.52,21976560,120.41,121.08,119.42,1.6599999999999966,0.8900000000000006,118.58428571428571,118.33285714285715,118.39714285714287,1.3419619610828295,1.0509811741978126
1797,5/10/2016,120.5,23127390,119.62,120.5,119.0,1.5,-0.8799999999999955,119.11142857142856,118.45357142857142,118.4895238095238,1.2504589634521615,1.1468978864099029
1798,5/9/2016,119.24,21097310,119.54,120.28,118.9,1.3799999999999955,0.30000000000001137,119.33857142857143,118.44357142857143,118.53,1.0724959763455362,1.158153703075167
1799,5/6/2016,119.49,26362480,117.16,119.64,117.11,2.530000000000001,-2.3299999999999983,119.64428571428572,118.44500000000001,118.61238095238093,0.6212583238806441,1.1621656713075517
1800,5/5/2016,117.81,22032830,118.04,118.98,117.25,1.730000000000004,0.23000000000000398,119.52142857142857,118.4392857142857,118.5657142857143,0.8780172469511253,1.174289450788186
1801,5/4/2016,118.06,23414270,116.61,118.3,116.57,1.730000000000004,-1.4500000000000028,119.27142857142857,118.465,118.54619047619049,1.0198435922291404,1.1793577751689588
1802,5/3/2016,117.43,24087870,117.52,118.16,117.02,1.1400000000000006,0.0899999999999892,118.86428571428571,118.56928571428571,118.47476190476189,1.1145829885324798,1.2001900642910432
1803,5/2/2016,118.57,27789510,117.83,118.73,116.57,2.160000000000011,-0.7399999999999949,118.72857142857143,118.65642857142856,118.46476190476191,1.078694095938233,1.19839317021708
1804,4/29/2016,117.58,37106010,116.82,117.84,115.84,2.0,-0.7600000000000051,118.31142857142856,118.71142857142857,118.40619047619049,0.810831437032119,1.2106712030322444
1805,4/28/2016,116.73,86913390,119.58,120.79,116.23,4.560000000000002,2.8499999999999943,117.95285714285714,118.64571428571428,118.28,0.8834914504905349,1.2418011112681615
1806,4/27/2016,108.89,50504560,107.94,108.94,106.31,2.6299999999999955,-0.9500000000000028,116.43857142857142,118.04142857142857,117.77619047619046,3.3764993142726376,2.3692519414051025
1807,4/26/2016,108.76,22393840,110.49,110.5,108.15,2.3499999999999943,1.7299999999999898,115.14571428571428,117.33357142857142,117.34142857142858,4.354763128460679,3.0787696986117923
1808,4/25/2016,110.1,20997040,109.87,110.67,109.07,1.6000000000000085,-0.22999999999998977,114.00857142857141,116.64,116.97952380952381,4.503670460778494,3.4578584068541964
1809,4/22/2016,110.56,38397070,111.21,111.75,109.01,2.739999999999995,0.6499999999999915,113.02714285714286,115.94571428571429,116.72190476190475,4.380683790966167,3.727821909697914
1810,4/21/2016,113.44,20711310,112.55,114.04,112.31,1.730000000000004,-0.8900000000000006,112.2942857142857,115.51142857142858,116.53571428571429,3.6703762620481735,3.791975173208999
1811,4/20/2016,112.42,21020820,112.43,113.27,111.56,1.7099999999999937,0.010000000000005116,111.55714285714286,114.9342857142857,116.32666666666667,2.860749984957944,3.895687786935851
1812,4/19/2016,112.29,30177490,111.1,112.45,109.16,3.2900000000000063,-1.190000000000012,110.92285714285715,114.43785714285715,116.07142857142857,1.8287401336543772,3.979340756594086
1813,4/18/2016,110.45,21127750,109.74,110.81,109.2,1.6099999999999994,-0.710000000000008,111.1457142857143,113.79214285714285,115.74285714285713,1.6232257714221947,4.149708595614821
1814,4/15/2016,109.64,20793730,110.79,110.97,109.2,1.769999999999996,1.1500000000000057,111.27142857142857,113.20857142857143,115.31285714285713,1.4302730342937884,4.296483612039006
1815,4/14/2016,110.84,28439970,110.62,112.04,110.26,1.7800000000000011,-0.21999999999999886,111.37714285714287,112.69285714285715,114.88571428571429,1.354605899553048,4.2728568562771025
1816,4/13/2016,110.51,88165850,112.23,112.65,106.52,6.13000000000001,1.7199999999999989,111.37,112.19857142857143,114.42047619047621,1.3597548799618733,4.187178615948157
1817,4/12/2016,110.61,26190250,109.34,111.16,108.99,2.1700000000000017,-1.269999999999996,110.96571428571428,111.63000000000001,113.99619047619048,1.019981325814138,4.095018285899801
1818,4/11/2016,108.99,39707140,110.7,110.91,108.77,2.1400000000000006,1.710000000000008,110.47571428571428,111.01642857142858,113.44809523809525,1.0287509765134082,3.9486537187281288
1819,4/8/2016,110.63,48467350,114.25,114.33,109.9,4.429999999999993,3.6200000000000045,110.23857142857142,110.58071428571428,113.03809523809525,0.6693884915579139,3.7596723514723602
1820,4/7/2016,113.64,20683460,113.79,114.89,113.07,1.8200000000000074,0.15000000000000568,110.6942857142857,110.92,112.75952380952383,1.4582964622040393,3.462717828794953
1821,4/6/2016,113.71,20794390,112.47,113.81,112.42,1.3900000000000006,-1.2399999999999949,111.27571428571427,111.27357142857144,112.56428571428572,1.7500653049745227,3.2741709964868195
1822,4/5/2016,112.22,22779490,112.11,113.32,111.9,1.4199999999999875,-0.10999999999999943,111.47285714285714,111.42499999999998,112.28619047619047,1.7704115744943953,3.0223789904402607
1823,4/4/2016,112.55,48418260,114.07,114.55,111.61,2.9399999999999977,1.519999999999996,111.7642857142857,111.56714285714285,112.05380952380953,1.7533193011184636,2.7854290085828457
1824,4/1/2016,116.06,24751160,113.75,116.17,113.35,2.8200000000000074,-2.3100000000000023,112.54285714285716,111.75428571428571,111.9342857142857,2.284817383607454,2.534374817235178
1825,3/31/2016,114.1,21171030,114.7,115.01,113.77,1.240000000000009,0.6000000000000085,113.27285714285715,111.87428571428572,111.76857142857142,1.7026422044673042,2.243887888708586
1826,3/30/2016,114.7,33196410,116.73,116.99,114.36,2.6299999999999955,2.030000000000001,113.85428571428572,112.04642857142856,111.67190476190477,1.2961205853122524,2.0552606137486458
1827,3/29/2016,116.14,29789720,113.83,116.32,113.64,2.6799999999999926,-2.3100000000000023,114.21142857142856,112.45285714285716,112.01714285714286,1.547324880545504,2.1702975437763175
1828,3/28/2016,113.69,21332720,113.32,114.59,112.95,1.6400000000000006,-0.37000000000000455,114.20857142857143,112.74214285714285,112.25190476190475,1.5484231611401207,2.064411826750214
1829,3/24/2016,113.05,17157540,112.13,113.09,111.68,1.4099999999999966,-0.9200000000000017,114.32714285714285,112.9,112.39238095238095,1.3949398349383306,2.0103206330257213
1830,3/23/2016,112.54,18546450,112.01,113.19,112.0,1.1899999999999977,-0.5300000000000011,114.32571428571428,113.045,112.48666666666665,1.3970666549366455,1.966027297186683
1831,3/22/2016,112.25,18989920,111.36,112.88,111.17,1.7099999999999937,-0.8900000000000006,113.78142857142858,113.16214285714285,112.42999999999999,1.3501781188505062,1.9542901524466296
1832,3/21/2016,111.85,18430870,111.66,112.37,111.03,1.3400000000000034,-0.18999999999999773,113.46000000000001,113.36642857142856,112.40285714285714,1.5189689486322833,1.9583900092987898
1833,3/18/2016,111.45,36265530,111.56,112.42,110.27,2.1500000000000057,0.10999999999999943,112.99571428571429,113.425,112.36285714285714,1.5725335942374168,1.9693581260200836
1834,3/17/2016,111.02,24215410,112.15,112.69,110.73,1.9599999999999937,1.1300000000000097,112.26428571428572,113.23785714285714,112.39,0.9227830577516106,1.945458814765785
1835,3/16/2016,112.18,24696190,110.49,112.5,110.1,2.4000000000000057,-1.690000000000012,112.04857142857142,113.12857142857142,112.51095238095238,0.6779731700391245,1.8421533724337056
1836,3/15/2016,110.67,17596280,109.11,110.83,108.84,1.9899999999999949,-1.5600000000000023,111.70857142857143,113.01785714285714,112.50285714285714,0.6887531870176173,1.850219292008723
1837,3/14/2016,109.89,17240940,109.28,110.33,108.77,1.5600000000000023,-0.6099999999999994,111.33000000000001,112.82785714285714,112.47333333333331,0.8620711495656287,1.8881666592976327
1838,3/11/2016,109.41,20667610,108.48,109.42,107.92,1.5,-0.9299999999999926,110.9242857142857,112.35285714285715,112.4161904761905,1.012157055505448,1.9640124138748825
1839,3/10/2016,107.32,24835810,107.91,108.66,105.77,2.8900000000000006,0.5900000000000034,110.27714285714286,111.86857142857143,112.33666666666666,1.5994344239259504,2.1359595813786503
1840,3/9/2016,107.51,20458320,106.7,107.51,105.49,2.0200000000000102,-0.8100000000000023,109.71428571428571,111.355,112.18809523809523,1.798748242068696,2.357614512685693
1841,3/8/2016,105.93,25582660,104.78,107.37,104.4,2.969999999999999,-1.1500000000000057,108.98714285714286,110.62571428571428,111.82095238095238,2.1728530729071185,2.6962193990046983
1842,3/7/2016,105.73,31487180,108.07,108.07,104.72,3.3499999999999943,2.339999999999989,108.0657142857143,110.05714285714286,111.44095238095237,1.9493234480237376,2.9655588086513256
1843,3/4/2016,108.39,24908230,110.05,110.05,107.93,2.1199999999999903,1.6599999999999966,107.74,109.7242857142857,111.25857142857144,1.6010100979029531,3.0322735458881978
1844,3/3/2016,109.58,21337720,110.25,110.3,108.54,1.759999999999991,0.6700000000000017,107.69571428571429,109.51285714285713,111.11714285714285,1.534534208921136,3.0382842902733835
1845,3/2/2016,109.95,25656490,109.68,110.55,108.77,1.7800000000000011,-0.269999999999996,107.77285714285715,109.34857142857142,110.82619047619048,1.6446956587094281,2.8264473746835517
1846,3/1/2016,109.82,26743550,107.83,109.82,107.6,2.219999999999999,-1.9899999999999949,108.13,109.20357142857144,110.62238095238096,1.7945751587083552,2.7312852373141006
1847,2/29/2016,106.92,32739960,107.6,108.91,106.75,2.1599999999999966,0.6799999999999926,108.04571428571428,108.88,110.25190476190475,1.8417822631937757,2.6776549797214897
1848,2/26/2016,107.92,26658020,108.7,109.45,107.16,2.2900000000000063,0.7800000000000011,108.33000000000001,108.65857142857143,109.86047619047618,1.598269898020794,2.355284433323517
1849,2/25/2016,108.07,29862100,107.11,108.07,105.61,2.4599999999999937,-0.9599999999999937,108.66428571428571,108.365,109.59285714285713,1.1439821844536397,2.2134117169028675
1850,2/24/2016,106.88,34313290,104.21,106.95,102.74,4.210000000000008,-2.6700000000000017,108.44857142857143,108.09428571428573,109.29904761904763,1.3313455421615605,2.1398455662899343
1851,2/23/2016,105.46,25279170,106.85,107.47,105.12,2.3499999999999943,1.3900000000000006,107.86,107.77785714285713,108.96190476190478,1.625904876344347,2.161322787190295
1852,2/22/2016,107.16,35675920,105.49,108.25,105.34,2.9099999999999966,-1.6700000000000017,107.46142857142856,107.61714285714285,108.71952380952382,1.3460612737299118,2.0570354303844
1853,2/19/2016,104.57,32385500,102.55,105.02,102.06,2.9599999999999937,-2.019999999999996,106.71142857142857,107.42071428571428,108.37285714285714,1.27353089975739,2.115689350666492
1854,2/18/2016,103.47,29543040,105.8,106.0,103.03,2.969999999999999,2.3299999999999983,106.21857142857142,107.13214285714285,107.99285714285713,1.7556710832720999,2.2478837666845264
1855,2/17/2016,105.2,44009090,101.94,105.72,100.4,5.319999999999993,-3.260000000000005,105.83,107.08,107.7157142857143,1.6114175954495145,2.214532843341515
1856,2/16/2016,101.61,45604490,103.8,103.93,100.24,3.690000000000012,2.1899999999999977,104.90714285714286,106.78571428571429,107.21238095238095,1.932577849173632,2.3464098208906012
1857,2/12/2016,102.01,36158700,103.74,104.24,101.09,3.1499999999999915,1.7299999999999898,104.21142857142857,106.33000000000001,106.80000000000001,1.9799951900552066,2.466284655094184
1858,2/11/2016,101.91,43598890,99.6,105.11,98.88,6.230000000000004,-2.3100000000000023,103.7042857142857,105.78214285714284,106.41999999999999,2.059917936477981,2.5785926393971685
1859,2/10/2016,101.0,45044840,101.55,103.25,100.24,3.010000000000005,0.5499999999999972,102.82428571428571,105.14285714285714,106.0195238095238,1.6026005652351727,2.739079181377976
1860,2/9/2016,99.54,62616740,97.14,102.4,96.82,5.5800000000000125,-2.4000000000000057,102.10571428571428,104.40857142857142,105.64904761904762,1.8043729949838014,3.061550105350676
1861,2/8/2016,99.75,71119290,100.41,102.68,97.46,5.220000000000013,0.6599999999999966,101.57428571428571,103.89642857142857,105.27952380952381,1.8817443782373415,3.2858019967518826
1862,2/5/2016,104.07,76801180,109.51,109.58,103.18,6.3999999999999915,5.440000000000012,101.41285714285713,103.62142857142858,105.1909523809524,1.5354772796940739,3.2924533478202838
1863,2/4/2016,110.49,38784240,111.8,111.94,109.25,2.6899999999999977,1.3100000000000023,102.68142857142857,103.79428571428572,105.41761904761904,3.7691043524040837,3.4893794645427803
1864,2/3/2016,112.69,56867520,115.27,115.34,109.75,5.590000000000003,2.5799999999999983,104.20714285714287,104.2092857142857,105.62238095238094,5.301932711422443,3.786075679060409
1865,2/2/2016,114.61,59704890,114.8,117.59,113.2,4.390000000000001,0.18999999999999773,106.02142857142859,104.86285714285714,105.86190476190475,6.436407974896013,4.186867109239287
1866,2/1/2016,115.09,46025570,112.27,115.72,112.01,3.7099999999999937,-2.8200000000000074,108.03428571428572,105.42928571428571,106.10666666666668,6.797391306352906,4.570471893939044
1867,1/29/2016,112.21,62660640,108.99,112.84,108.84,4.0,-3.219999999999999,109.8442857142857,105.97500000000001,106.22047619047618,5.767410907129699,4.695604834508342
1868,1/28/2016,109.11,107251300,107.2,110.34,104.81,5.530000000000001,-1.9099999999999966,111.18142857142857,106.37785714285714,106.32476190476189,3.779485981712566,4.736062308545938
1869,1/27/2016,94.45,53505580,97.79,97.85,94.23,3.6199999999999903,3.3400000000000034,109.80714285714285,105.61,105.68333333333335,7.092892485423271,5.377875354941484
1870,1/26/2016,97.34,26749760,97.76,97.88,95.66,2.219999999999999,0.4200000000000017,107.92857142857143,105.30499999999999,105.17238095238095,8.486409583522429,5.64297519466221
1871,1/25/2016,97.01,32382100,98.72,99.48,96.93,2.549999999999997,1.7099999999999937,105.68857142857142,104.94785714285715,104.70238095238095,9.069506470547646,5.898868454845664
1872,1/22/2016,97.94,30371970,96.41,98.07,95.49,2.5799999999999983,-1.5300000000000011,103.30714285714286,104.66428571428571,104.34428571428572,8.50769987382722,6.076166201992844
1873,1/21/2016,94.16,30479780,94.91,95.99,92.62,3.3699999999999903,0.75,100.31714285714285,104.17571428571429,103.7252380952381,7.263373216106874,6.427051127105726
1874,1/20/2016,94.35,59015930,92.83,95.0,89.37,5.6299999999999955,-1.519999999999996,97.76571428571428,103.80499999999999,103.23857142857142,5.246233115773171,6.739241267167835
1875,1/19/2016,95.26,30840640,96.53,97.42,93.92,3.5,1.269999999999996,95.78714285714285,103.48428571428572,102.84761904761906,1.5979331889873927,6.959675929781095
1876,1/15/2016,94.97,46068460,93.98,96.38,93.54,2.839999999999989,-0.9899999999999949,95.86142857142859,102.8342857142857,102.36047619047618,1.5363097406852628,7.142413790999534
1877,1/14/2016,98.37,48617610,95.85,98.87,92.45,6.420000000000002,-2.5200000000000102,96.00857142857144,101.96857142857142,102.20619047619047,1.737655782749893,7.194241778107018
1878,1/13/2016,95.44,33297700,100.58,100.58,95.21,5.3700000000000045,5.140000000000001,95.78428571428572,100.73642857142859,101.89333333333332,1.6874522921766364,7.344486594261655
1879,1/12/2016,99.37,28301680,99.0,99.96,97.55,2.4099999999999966,-0.37000000000000455,95.98857142857142,99.64785714285713,101.77238095238097,2.041367422258305,7.365084456241824
1880,1/11/2016,97.51,29896390,97.91,98.6,95.39,3.2099999999999937,0.3999999999999915,96.46714285714286,98.39214285714286,101.60619047619048,1.9309299512064464,7.4225356019261195
1881,1/8/2016,97.33,35351010,99.88,100.5,97.03,3.469999999999999,2.549999999999997,96.89285714285714,97.3292857142857,101.50095238095238,1.7012026559070845,7.4688177811200545
1882,1/7/2016,97.92,45038210,100.5,101.43,97.3,4.13000000000001,2.5799999999999983,97.27285714285713,96.53,101.41380952380953,1.5675109174945496,7.500875599679071
1883,1/6/2016,102.97,25046390,101.13,103.77,100.9,2.8699999999999903,-1.8400000000000034,98.41571428571429,97.13857142857144,101.36142857142858,2.3364492800759002,7.485223634407925
1884,1/5/2016,102.73,23238890,102.89,103.71,101.67,2.039999999999992,0.1599999999999966,99.03857142857143,97.52357142857143,100.99190476190476,2.847492631418923,7.198076561862378
1885,1/4/2016,102.22,37846820,101.95,102.24,99.75,2.489999999999995,-0.269999999999996,100.00714285714287,97.89571428571428,100.49333333333334,2.5578031869411046,6.6921180005503444
1886,12/31/2015,104.66,18382210,106.0,106.17,104.62,1.5499999999999972,1.3400000000000034,100.76285714285714,98.37571428571428,100.0195238095238,3.068646358976213,5.954222431339093
1887,12/30/2015,106.22,13103910,107.0,107.25,106.06,1.1899999999999977,0.7800000000000011,102.00714285714287,99.23714285714286,99.59714285714286,3.2878854110895688,5.082496574374497
1888,12/29/2015,107.26,17149240,106.42,107.74,106.25,1.4899999999999949,-0.8400000000000034,103.42571428571429,100.15928571428572,99.36142857142858,3.0684298761784343,4.55578674403226
1889,12/28/2015,105.93,13045160,105.02,105.98,104.53,1.4500000000000028,-0.9100000000000108,104.57000000000001,100.92142857142858,99.21000000000001,1.9699576984274796,4.258719291049516
1890,12/24/2015,105.02,6512134,104.74,105.32,104.5,0.8199999999999932,-0.28000000000000114,104.86285714285714,101.63928571428572,99.71333333333334,1.8405860868530302,4.292505484363456
1891,12/23/2015,104.63,19571550,105.89,106.11,103.86,2.25,1.2600000000000051,105.13428571428571,102.08642857142857,100.0604761904762,1.5977051996601899,4.384759373313613
1892,12/22/2015,105.51,14584780,105.22,105.66,104.81,0.8499999999999943,-0.29000000000000625,105.60428571428572,102.80571428571429,100.46523809523809,0.9502430768073613,4.480366747313527
1893,12/21/2015,104.77,16105710,104.91,105.15,103.6,1.5500000000000114,0.14000000000000057,105.62,103.19142857142857,100.79047619047618,0.932773641847288,4.535451990911289
1894,12/18/2015,104.04,35810840,106.08,106.59,103.97,2.6200000000000045,2.039999999999992,105.30857142857143,103.65785714285714,101.26095238095238,1.0549791242673567,4.320615586646793
1895,12/17/2015,106.22,21580540,107.49,107.75,106.13,1.6200000000000045,1.269999999999996,105.16,104.29285714285716,101.82619047619048,0.7687652439199123,4.144127744394543
1896,12/16/2015,106.79,22095830,105.37,107.09,104.19,2.9000000000000057,-1.4200000000000017,105.28285714285714,104.92642857142857,102.3752380952381,0.957805030499156,3.9916783676082583
1897,12/15/2015,104.55,21697070,105.3,105.8,104.28,1.519999999999996,0.75,105.21571428571428,105.03928571428571,102.83142857142857,0.995052044713095,3.6344989829546166
1898,12/14/2015,104.66,24693110,102.29,104.74,101.46,3.280000000000001,-2.3699999999999903,105.22000000000001,105.17714285714285,103.13095238095238,0.9921693405155854,3.5053315174993323
1899,12/11/2015,102.12,26357790,104.15,104.34,101.91,2.430000000000007,2.030000000000001,104.73571428571428,105.16999999999999,103.4490476190476,1.5160569157154382,3.0454341312157776
1900,12/10/2015,105.42,17435630,105.05,106.4,104.41,1.990000000000009,-0.37000000000000455,104.82857142857142,105.22428571428573,103.73714285714286,1.538250397683728,2.92400776820552
1901,12/9/2015,104.6,23468200,106.18,106.44,103.55,2.8900000000000006,1.5800000000000125,104.90857142857143,105.10857142857142,104.07476190476189,1.5045977156615653,2.555092207813802
1902,12/8/2015,106.49,20376290,104.0,106.91,103.95,2.9599999999999937,-2.489999999999995,104.94714285714285,105.05357142857143,104.51095238095238,1.5466923233522505,2.084658016935493
1903,12/7/2015,105.61,15447530,106.48,106.83,104.66,2.1700000000000017,0.8700000000000045,104.77857142857144,105.0307142857143,104.87714285714284,1.3661311379125491,1.4468453367674106
1904,12/4/2015,106.18,21212310,104.81,107.73,104.11,3.6200000000000045,-1.3700000000000045,105.01142857142858,105.11357142857143,105.03,1.456599104984096,1.4042222046222215
1905,12/3/2015,104.38,23193110,106.27,106.85,103.35,3.5,1.8900000000000006,104.97142857142856,105.09571428571428,105.10857142857144,1.4716252758907569,1.312243444295649
1906,12/2/2015,106.07,24334420,107.0,107.92,105.79,2.1299999999999955,0.9300000000000068,105.53571428571429,105.13571428571427,105.29190476190476,0.8001428445515849,1.1470467254781485
1907,12/1/2015,107.12,22743200,104.83,107.15,104.5,2.6500000000000057,-2.2900000000000063,105.77857142857144,105.30357142857143,105.4090476190476,0.9937375337443825,1.2035111331321113
1908,11/30/2015,104.24,20055950,105.84,106.1,103.75,2.3499999999999943,1.6000000000000085,105.72714285714285,105.31785714285715,105.31476190476191,1.071194260213956,1.2143130528945707
1909,11/27/2015,105.45,5913066,105.78,105.96,104.86,1.0999999999999943,0.3299999999999983,105.57857142857142,105.26285714285714,105.22857142857141,1.0185844520572391,1.1306957402842044
1910,11/25/2015,105.41,15140370,106.33,106.6,105.1,1.5,0.9200000000000017,105.54999999999998,105.16428571428571,105.20380952380954,1.0203594139281744,1.1202119272078666
1911,11/24/2015,105.74,23512790,106.0,106.49,104.39,2.0999999999999943,0.2600000000000051,105.48714285714286,105.24928571428572,105.23809523809524,0.988124727172186,1.1253115970388703
1912,11/23/2015,106.95,19740130,107.19,107.47,106.08,1.3900000000000006,0.23999999999999488,105.85428571428572,105.41285714285713,105.34857142857142,0.9856445801368615,1.175394766492
1913,11/20/2015,107.32,22102030,106.84,107.87,106.62,1.25,-0.47999999999998977,106.03285714285713,105.78428571428572,105.43476190476191,1.133397757386198,1.2517093074792043
1914,11/19/2015,106.26,25492640,107.36,107.73,105.95,1.7800000000000011,1.0999999999999943,105.90999999999998,105.8442857142857,105.5057142857143,1.0385566909215023,1.2543706446818486
1915,11/18/2015,107.77,23797450,105.8,107.88,105.39,2.489999999999995,-1.9699999999999989,106.41428571428571,106.07071428571429,105.68333333333332,0.9453545569531486,1.2997127887679967
1916,11/17/2015,105.13,26774350,104.62,106.2,104.14,2.0600000000000023,-0.5099999999999909,106.36857142857143,105.97357142857143,105.63142857142856,1.0055749363612287,1.298973770750062
1917,11/16/2015,104.04,49256510,103.32,104.17,100.47,3.700000000000003,-0.7200000000000131,106.17285714285715,105.86142857142856,105.5004761904762,1.3103652708746736,1.3148554148113045
1918,11/13/2015,103.95,30161510,107.71,108.25,103.83,4.420000000000002,3.759999999999991,105.91714285714286,105.70214285714285,105.47190476190475,1.5598259977045352,1.342764383810522
1919,11/12/2015,108.02,20852000,108.48,109.39,108.0,1.3900000000000006,0.46000000000000796,106.07000000000001,105.96214285714287,105.63190476190476,1.7219175358470293,1.4379903304368784
1920,11/11/2015,109.01,25023690,108.27,109.87,107.11,2.760000000000005,-0.7400000000000091,106.31142857142858,106.17214285714286,105.96,2.01920304888785,1.381553473432569
1921,11/10/2015,107.91,24999520,105.96,108.15,105.24,2.910000000000011,-1.9500000000000028,106.54714285714286,106.22857142857143,106.07857142857144,2.1066143001936495,1.4385662505065198
1922,11/9/2015,106.49,26354740,107.0,108.25,105.86,2.3900000000000006,0.5100000000000051,106.36428571428571,106.3892857142857,106.16857142857143,2.037186435181008,1.4000438768468424
1923,11/6/2015,107.1,35046680,108.04,108.74,105.91,2.8299999999999983,0.9400000000000119,106.64571428571428,106.50714285714285,106.19761904761903,1.9733293115151738,1.4133113767222387
1924,11/5/2015,108.76,63142550,108.8,110.65,107.95,2.700000000000003,0.03999999999999204,107.32000000000001,106.74642857142858,106.34761904761906,1.7253985047678357,1.5115717143332712
1925,11/4/2015,103.94,41832160,103.19,104.14,102.48,1.6599999999999966,-0.75,107.31857142857142,106.61785714285715,106.24095238095238,1.7286548583516368,1.6004152734751331
1926,11/3/2015,102.58,21178920,103.22,103.65,102.4,1.25,0.6400000000000006,106.54142857142857,106.30571428571429,106.15523809523809,2.4380280869254927,1.7465927374261232
1927,11/2/2015,103.31,23972130,102.46,103.47,101.18,2.289999999999992,-0.8500000000000085,105.72714285714285,106.01928571428572,106.02380952380952,2.427987604948183,1.8538756058210395
1928,10/30/2015,101.97,33436740,104.51,104.72,101.65,3.069999999999993,2.5400000000000063,104.87857142857142,105.71285714285715,105.77857142857144,2.5716883467171563,2.0335419486936
1929,10/29/2015,104.88,20157920,103.96,105.12,103.52,1.6000000000000085,-0.9200000000000017,104.64857142857143,105.50642857142859,105.8090476190476,2.473677616958458,2.0140330304075795
1930,10/28/2015,104.2,24053690,103.9,104.48,102.92,1.5600000000000023,-0.29999999999999716,104.23428571428572,105.43999999999998,105.74952380952382,2.2250382554815493,2.043432103559716
1931,10/27/2015,103.7,23741160,102.94,104.1,102.4,1.6999999999999886,-0.7600000000000051,103.51142857142857,105.41571428571429,105.66809523809522,0.9874618740202094,2.0911518812439143
1932,10/26/2015,103.77,25912180,102.2,103.81,101.55,2.260000000000005,-1.5699999999999932,103.48714285714287,105.40285714285713,105.57428571428571,0.9772020312025599,2.131561801646751
1933,10/23/2015,102.19,42754060,101.91,102.85,100.16,2.6899999999999977,-0.28000000000000114,103.43142857142857,104.98642857142856,105.34761904761906,1.0462222290907714,2.2288223454490512
1934,10/22/2015,99.67,25971110,97.79,99.73,97.55,2.180000000000007,-1.8799999999999955,102.91142857142859,104.31928571428571,104.98333333333333,1.7705124359851387,2.4991125091294935
1935,10/21/2015,97.11,21971730,97.37,98.18,96.47,1.710000000000008,0.2600000000000051,102.21714285714286,103.54785714285713,104.54761904761905,2.834441240019319,3.010680827914757
1936,10/20/2015,97.0,30824330,98.73,99.59,96.56,3.030000000000001,1.730000000000004,101.09142857142857,102.86999999999999,104.03476190476191,3.148054576927623,3.334241471524061
1937,10/19/2015,98.47,23605470,97.18,98.57,96.92,1.6499999999999915,-1.289999999999992,100.27285714285713,102.25357142857142,103.71761904761905,2.9433468155247056,3.5355210432939
1938,10/16/2015,97.54,25370980,96.18,97.59,95.35,2.240000000000009,-1.3599999999999994,99.39285714285714,101.45214285714285,103.40809523809523,2.6546231012696477,3.7818337074005934
1939,10/15/2015,95.96,27499010,94.99,96.3,94.9,1.3999999999999915,-0.9699999999999989,98.27714285714285,100.88214285714285,103.02761904761904,2.0893995492637027,4.112090593308276
1940,10/14/2015,94.07,19197310,94.08,95.2,93.61,1.5900000000000034,0.010000000000005116,97.11714285714287,100.27428571428571,102.36333333333334,1.7871738797513936,4.38311571068904
1941,10/13/2015,94.12,19406320,93.66,95.37,93.55,1.8200000000000074,-0.46000000000000796,96.32428571428572,99.61785714285715,101.6542857142857,1.6945683536047218,4.457862235897591
1942,10/12/2015,94.26,18396970,93.32,94.6,92.67,1.9299999999999926,-0.9400000000000119,95.91714285714286,99.06714285714285,101.0042857142857,1.8125921980599986,4.495106863495266
1943,10/9/2015,93.24,19979290,92.9,93.74,92.24,1.5,-0.3399999999999892,95.38000000000001,98.23571428571428,100.37333333333333,1.9869490851416414,4.614925062586636
1944,10/8/2015,92.47,27237050,91.89,93.22,90.47,2.75,-0.5799999999999983,94.52285714285713,97.39785714285715,99.67666666666666,1.70611365676616,4.6528113365244765
1945,10/7/2015,92.4,24094490,93.11,93.66,91.37,2.289999999999992,0.7099999999999937,93.78857142857143,96.59071428571428,98.89761904761905,1.231129949543324,4.419676350998666
1946,10/6/2015,92.8,22459730,94.08,94.17,92.34,1.8299999999999983,1.2800000000000011,93.33714285714287,95.80714285714286,98.36714285714285,0.8092942253220469,4.452620737108607
1947,10/5/2015,94.01,27258120,92.94,94.27,92.66,1.6099999999999994,-1.0700000000000074,93.32857142857142,95.22285714285715,97.95904761904761,0.8005087669705899,4.439908675589787
1948,10/2/2015,92.07,37672130,88.9,92.2,88.37,3.8299999999999983,-3.1699999999999875,93.03571428571429,94.67999999999999,97.42380952380952,0.8368762782185631,4.4400894993078115
1949,10/1/2015,90.95,29219020,90.05,90.95,88.36,2.5900000000000034,-0.9000000000000057,92.56285714285714,94.24000000000001,96.89904761904762,0.9564119456634527,4.5262974987928155
1950,9/30/2015,89.9,36113040,88.44,90.02,88.01,2.009999999999991,-1.460000000000008,92.08571428571427,93.73285714285714,96.18571428571428,1.3245736062522449,4.383792389500806
1951,9/29/2015,86.67,42212360,89.1,90.06,85.72,4.340000000000003,2.4299999999999926,91.25714285714287,92.89,95.35095238095239,2.4118990739961617,4.449940342024712
